id,example,Label
93,"I was able to attend Ali's book signing tour in New Jersey last week. She signed my copy of her book, and I loved meeting her. The book was great - I read several chapters while I waited in line to get the autograph, and the rest in two days.I have always been a fan of Ali Sweeney and Days of Our LIves, so this book was perfect. I really loved reading about her childhood, and about her years on Days. I highly recommend this book to Days fans, and anyone who appreciates a good role model.",positive
94,There was nothing in this book to recomend. His colors are sharp and jarring but not interesting. There are no worthwhile ideas to stimulate creativity.,negative
95,"Maybe it's me, but I can't seem to get this aligner to ""work"". When I lay on it was suggested, it actually is so hard that it hurts. Maybe someone else will have better luck.",negative
96,"I picked up an old paperback edition of this book and couldn't put it down. An amazing accomplishment for a 25-year-old writer, even though Mailer's style is a mixed bag, and he had to use ""fug"" as a euphemism for that other so-common word. Reminds one of Hemingway, but also in its gritty realism of Saving Private Ryan.",positive
97,"This is a very commercialized version of paraguayan songs. I'm from paraguay, and did not enjoy listening to this CD. I highly recommend Explorer Series: Paraguay - Guarani Songs and Dancesinstead.",negative
98,I had recently accepted a new position in Atlanta and purchased Ms. Cauley's book. In no uncertain terms I found the book to be a life saver in terms of its volume and quality of information on relocating to Atlanta. I would strongly recommend that anyone considering a move to Atlanta or recently transferred there buy this book. It will pay for itself many many times over.,positive
99,"I bought this after having my third baby. I did it so often I had the video memorized, but still did not see results. The instructors move quickly through the movements without informing you of propper posture, so its easy to hurt your back. The video is misleading because the hot guy on the cover, the ""guest trainer"", talks for about 30 seconds, then you watch a room full of women exercising. The guy comes back at the end and says, ""That was tough, see you tomorrow."" And that's it. I finally got rid of the video because in the workout room there are some ""artsy"" paintings of topless women on the walls. The pictures are not real graphic, but I didn't like my older boys seeing them. I got way better results using Jillian Michael's ""Ripped in 30"" because it combines cardio, weights, and abs.",negative
100,"I can't even begin to tell you how cool this DVD is to a Roger Waters fan. The sound is phenomenal!And how cool it is to see this musical genius interacting with people laughing and joking andBS'ing on the ""Gearing Up"" section of the CD.He seems truly happy and there is even a quick shot of his wife and new child.A definate must have for any Floyd fan and eternal thanks go out to Roger for putting this togetherfor his massive fan base! THANK YOU!!!!",positive
101,"This item had good ratings, and maybe it is a good product, but I purchased a refurbished model and it would not turn on, I exchanged it for another refurbished model and that one kept giving me errors when I tried to copy the information. I returned it and exchanged it for a Lacie--I have several of them and they have always been good and reliable.",negative
102,"This book kept me on the edge of my chair from the first chapter. Alex Cross is such a believable character and the paths he takes through this book are so exciting! The ending was not a complete surprise because I could kinda see it coming, but Patterson's book definitely surprised me in other ways! I'm definitely going to look for other books by Patterson and especially Alex Cross!",positive
